# id;timestamp;commentText;codeText;commentWords;codeWords
RecordWriter -> private boolean tryWriteAndClearBuffer( 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1519039270;Writes the buffer to the {@link ResultPartitionWriter} and removes the_buffer from the serializer state.__<p><b>Needs to be synchronized on the serializer!</b>__@return true if some data were written;private boolean tryWriteAndClearBuffer(_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		Buffer buffer = serializer.getCurrentBuffer()__		if (buffer == null) {_			return false__		}__		numBytesOut.inc(buffer.getSizeUnsafe())__		try {_			targetPartition.writeBuffer(buffer, targetChannel)__			return true__		} finally {_			serializer.clear()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,and,removes,the,buffer,from,the,serializer,state,p,b,needs,to,be,synchronized,on,the,serializer,b,return,true,if,some,data,were,written;private,boolean,try,write,and,clear,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,buffer,buffer,serializer,get,current,buffer,if,buffer,null,return,false,num,bytes,out,inc,buffer,get,size,unsafe,try,target,partition,write,buffer,buffer,target,channel,return,true,finally,serializer,clear
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1548265071;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__		numBuffersOut = metrics.getNumBuffersOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter,num,buffers,out,metrics,get,num,buffers,out,counter
RecordWriter -> public void setMetricGroup(TaskIOMetricGroup metrics);1548853005;Sets the metric group for this RecordWriter.;public void setMetricGroup(TaskIOMetricGroup metrics) {_		numBytesOut = metrics.getNumBytesOutCounter()__		numBuffersOut = metrics.getNumBuffersOutCounter()__	};sets,the,metric,group,for,this,record,writer;public,void,set,metric,group,task,iometric,group,metrics,num,bytes,out,metrics,get,num,bytes,out,counter,num,buffers,out,metrics,get,num,buffers,out,counter
RecordWriter -> private void writeBuffer( 			Buffer buffer, 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1440576612;Writes the buffer to the {@link ResultPartitionWriter}.__<p> The buffer is cleared from the serializer state after a call to this method.;private void writeBuffer(_			Buffer buffer,_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		try {_			writer.writeBuffer(buffer, targetChannel)__		}_		finally {_			serializer.clearCurrentBuffer()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,p,the,buffer,is,cleared,from,the,serializer,state,after,a,call,to,this,method;private,void,write,buffer,buffer,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,try,writer,write,buffer,buffer,target,channel,finally,serializer,clear,current,buffer
RecordWriter -> private void writeBuffer( 			Buffer buffer, 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1463939897;Writes the buffer to the {@link ResultPartitionWriter}.__<p> The buffer is cleared from the serializer state after a call to this method.;private void writeBuffer(_			Buffer buffer,_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		try {_			writer.writeBuffer(buffer, targetChannel)__		}_		finally {_			serializer.clearCurrentBuffer()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,p,the,buffer,is,cleared,from,the,serializer,state,after,a,call,to,this,method;private,void,write,buffer,buffer,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,try,writer,write,buffer,buffer,target,channel,finally,serializer,clear,current,buffer
RecordWriter -> private void writeBuffer( 			Buffer buffer, 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1469529015;Writes the buffer to the {@link ResultPartitionWriter}.__<p> The buffer is cleared from the serializer state after a call to this method.;private void writeBuffer(_			Buffer buffer,_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		try {_			writer.writeBuffer(buffer, targetChannel)__		}_		finally {_			serializer.clearCurrentBuffer()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,p,the,buffer,is,cleared,from,the,serializer,state,after,a,call,to,this,method;private,void,write,buffer,buffer,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,try,writer,write,buffer,buffer,target,channel,finally,serializer,clear,current,buffer
RecordWriter -> private void writeBuffer( 			Buffer buffer, 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1476448412;Writes the buffer to the {@link ResultPartitionWriter}.__<p> The buffer is cleared from the serializer state after a call to this method.;private void writeBuffer(_			Buffer buffer,_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		try {_			writer.writeBuffer(buffer, targetChannel)__		}_		finally {_			serializer.clearCurrentBuffer()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,p,the,buffer,is,cleared,from,the,serializer,state,after,a,call,to,this,method;private,void,write,buffer,buffer,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,try,writer,write,buffer,buffer,target,channel,finally,serializer,clear,current,buffer
RecordWriter -> private void writeBuffer( 			Buffer buffer, 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1477389806;Writes the buffer to the {@link ResultPartitionWriter}.__<p> The buffer is cleared from the serializer state after a call to this method.;private void writeBuffer(_			Buffer buffer,_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		try {_			writer.writeBuffer(buffer, targetChannel)__		}_		finally {_			serializer.clearCurrentBuffer()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,p,the,buffer,is,cleared,from,the,serializer,state,after,a,call,to,this,method;private,void,write,buffer,buffer,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,try,writer,write,buffer,buffer,target,channel,finally,serializer,clear,current,buffer
RecordWriter -> private void writeBuffer( 			Buffer buffer, 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1477591529;Writes the buffer to the {@link ResultPartitionWriter}.__<p> The buffer is cleared from the serializer state after a call to this method.;private void writeBuffer(_			Buffer buffer,_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		try {_			writer.writeBuffer(buffer, targetChannel)__		}_		finally {_			serializer.clearCurrentBuffer()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,p,the,buffer,is,cleared,from,the,serializer,state,after,a,call,to,this,method;private,void,write,buffer,buffer,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,try,writer,write,buffer,buffer,target,channel,finally,serializer,clear,current,buffer
RecordWriter -> private void writeBuffer( 			Buffer buffer, 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1477923124;Writes the buffer to the {@link ResultPartitionWriter}.__<p> The buffer is cleared from the serializer state after a call to this method.;private void writeBuffer(_			Buffer buffer,_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		try {_			writer.writeBuffer(buffer, targetChannel)__		}_		finally {_			serializer.clearCurrentBuffer()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,p,the,buffer,is,cleared,from,the,serializer,state,after,a,call,to,this,method;private,void,write,buffer,buffer,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,try,writer,write,buffer,buffer,target,channel,finally,serializer,clear,current,buffer
RecordWriter -> private void tryFinishCurrentBufferBuilder(int targetChannel);1537529044;Marks the current {@link BufferBuilder} as finished and clears the state for next one.;private void tryFinishCurrentBufferBuilder(int targetChannel) {_		if (!bufferBuilders[targetChannel].isPresent()) {_			return__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()__		numBytesOut.inc(bufferBuilder.finish())__		numBuffersOut.inc()__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one;private,void,try,finish,current,buffer,builder,int,target,channel,if,buffer,builders,target,channel,is,present,return,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc
RecordWriter -> private void tryFinishCurrentBufferBuilder(int targetChannel);1543403062;Marks the current {@link BufferBuilder} as finished and clears the state for next one.;private void tryFinishCurrentBufferBuilder(int targetChannel) {_		if (!bufferBuilders[targetChannel].isPresent()) {_			return__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()__		numBytesOut.inc(bufferBuilder.finish())__		numBuffersOut.inc()__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one;private,void,try,finish,current,buffer,builder,int,target,channel,if,buffer,builders,target,channel,is,present,return,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc
RecordWriter -> private void tryFinishCurrentBufferBuilder(int targetChannel);1543403062;Marks the current {@link BufferBuilder} as finished and clears the state for next one.;private void tryFinishCurrentBufferBuilder(int targetChannel) {_		if (!bufferBuilders[targetChannel].isPresent()) {_			return__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()__		numBytesOut.inc(bufferBuilder.finish())__		numBuffersOut.inc()__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one;private,void,try,finish,current,buffer,builder,int,target,channel,if,buffer,builders,target,channel,is,present,return,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc
RecordWriter -> private void tryFinishCurrentBufferBuilder(int targetChannel);1548265071;Marks the current {@link BufferBuilder} as finished and clears the state for next one.;private void tryFinishCurrentBufferBuilder(int targetChannel) {_		if (!bufferBuilders[targetChannel].isPresent()) {_			return__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()__		numBytesOut.inc(bufferBuilder.finish())__		numBuffersOut.inc()__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one;private,void,try,finish,current,buffer,builder,int,target,channel,if,buffer,builders,target,channel,is,present,return,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc
RecordWriter -> private void tryFinishCurrentBufferBuilder(int targetChannel);1548853005;Marks the current {@link BufferBuilder} as finished and clears the state for next one.;private void tryFinishCurrentBufferBuilder(int targetChannel) {_		if (!bufferBuilders[targetChannel].isPresent()) {_			return__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()__		numBytesOut.inc(bufferBuilder.finish())__		numBuffersOut.inc()__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one;private,void,try,finish,current,buffer,builder,int,target,channel,if,buffer,builders,target,channel,is,present,return,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc
RecordWriter -> private void notifyFlusherException(Throwable t);1548265071;Notifies the writer that the output flusher thread encountered an exception.__@param t The exception to report.;private void notifyFlusherException(Throwable t) {_		if (flusherException == null) {_			LOG.error("An exception happened while flushing the outputs", t)__			flusherException = t__		}_	};notifies,the,writer,that,the,output,flusher,thread,encountered,an,exception,param,t,the,exception,to,report;private,void,notify,flusher,exception,throwable,t,if,flusher,exception,null,log,error,an,exception,happened,while,flushing,the,outputs,t,flusher,exception,t
RecordWriter -> private void notifyFlusherException(Throwable t);1548853005;Notifies the writer that the output flusher thread encountered an exception.__@param t The exception to report.;private void notifyFlusherException(Throwable t) {_		if (flusherException == null) {_			LOG.error("An exception happened while flushing the outputs", t)__			flusherException = t__		}_	};notifies,the,writer,that,the,output,flusher,thread,encountered,an,exception,param,t,the,exception,to,report;private,void,notify,flusher,exception,throwable,t,if,flusher,exception,null,log,error,an,exception,happened,while,flushing,the,outputs,t,flusher,exception,t
RecordWriter -> private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException;1537529044;@param targetChannel_@return <tt>true</tt> if the intermediate serialization buffer should be pruned;private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException {_		_		_		serializer.reset()___		boolean pruneTriggered = false__		BufferBuilder bufferBuilder = getBufferBuilder(targetChannel)__		SerializationResult result = serializer.copyToBufferBuilder(bufferBuilder)__		while (result.isFullBuffer()) {_			numBytesOut.inc(bufferBuilder.finish())__			numBuffersOut.inc()___			_			_			_			if (result.isFullRecord()) {_				pruneTriggered = true__				bufferBuilders[targetChannel] = Optional.empty()__				break__			}__			bufferBuilder = requestNewBufferBuilder(targetChannel)__			result = serializer.copyToBufferBuilder(bufferBuilder)__		}_		checkState(!serializer.hasSerializedData(), "All data should be written at once")___		if (flushAlways) {_			targetPartition.flush(targetChannel)__		}_		return pruneTriggered__	};param,target,channel,return,tt,true,tt,if,the,intermediate,serialization,buffer,should,be,pruned;private,boolean,copy,from,serializer,to,target,channel,int,target,channel,throws,ioexception,interrupted,exception,serializer,reset,boolean,prune,triggered,false,buffer,builder,buffer,builder,get,buffer,builder,target,channel,serialization,result,result,serializer,copy,to,buffer,builder,buffer,builder,while,result,is,full,buffer,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc,if,result,is,full,record,prune,triggered,true,buffer,builders,target,channel,optional,empty,break,buffer,builder,request,new,buffer,builder,target,channel,result,serializer,copy,to,buffer,builder,buffer,builder,check,state,serializer,has,serialized,data,all,data,should,be,written,at,once,if,flush,always,target,partition,flush,target,channel,return,prune,triggered
RecordWriter -> private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException;1543403062;@param targetChannel_@return <tt>true</tt> if the intermediate serialization buffer should be pruned;private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException {_		_		_		serializer.reset()___		boolean pruneTriggered = false__		BufferBuilder bufferBuilder = getBufferBuilder(targetChannel)__		SerializationResult result = serializer.copyToBufferBuilder(bufferBuilder)__		while (result.isFullBuffer()) {_			numBytesOut.inc(bufferBuilder.finish())__			numBuffersOut.inc()___			_			_			_			if (result.isFullRecord()) {_				pruneTriggered = true__				bufferBuilders[targetChannel] = Optional.empty()__				break__			}__			bufferBuilder = requestNewBufferBuilder(targetChannel)__			result = serializer.copyToBufferBuilder(bufferBuilder)__		}_		checkState(!serializer.hasSerializedData(), "All data should be written at once")___		if (flushAlways) {_			targetPartition.flush(targetChannel)__		}_		return pruneTriggered__	};param,target,channel,return,tt,true,tt,if,the,intermediate,serialization,buffer,should,be,pruned;private,boolean,copy,from,serializer,to,target,channel,int,target,channel,throws,ioexception,interrupted,exception,serializer,reset,boolean,prune,triggered,false,buffer,builder,buffer,builder,get,buffer,builder,target,channel,serialization,result,result,serializer,copy,to,buffer,builder,buffer,builder,while,result,is,full,buffer,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc,if,result,is,full,record,prune,triggered,true,buffer,builders,target,channel,optional,empty,break,buffer,builder,request,new,buffer,builder,target,channel,result,serializer,copy,to,buffer,builder,buffer,builder,check,state,serializer,has,serialized,data,all,data,should,be,written,at,once,if,flush,always,target,partition,flush,target,channel,return,prune,triggered
RecordWriter -> private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException;1543403062;@param targetChannel_@return <tt>true</tt> if the intermediate serialization buffer should be pruned;private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException {_		_		_		serializer.reset()___		boolean pruneTriggered = false__		BufferBuilder bufferBuilder = getBufferBuilder(targetChannel)__		SerializationResult result = serializer.copyToBufferBuilder(bufferBuilder)__		while (result.isFullBuffer()) {_			numBytesOut.inc(bufferBuilder.finish())__			numBuffersOut.inc()___			_			_			_			if (result.isFullRecord()) {_				pruneTriggered = true__				bufferBuilders[targetChannel] = Optional.empty()__				break__			}__			bufferBuilder = requestNewBufferBuilder(targetChannel)__			result = serializer.copyToBufferBuilder(bufferBuilder)__		}_		checkState(!serializer.hasSerializedData(), "All data should be written at once")___		if (flushAlways) {_			targetPartition.flush(targetChannel)__		}_		return pruneTriggered__	};param,target,channel,return,tt,true,tt,if,the,intermediate,serialization,buffer,should,be,pruned;private,boolean,copy,from,serializer,to,target,channel,int,target,channel,throws,ioexception,interrupted,exception,serializer,reset,boolean,prune,triggered,false,buffer,builder,buffer,builder,get,buffer,builder,target,channel,serialization,result,result,serializer,copy,to,buffer,builder,buffer,builder,while,result,is,full,buffer,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc,if,result,is,full,record,prune,triggered,true,buffer,builders,target,channel,optional,empty,break,buffer,builder,request,new,buffer,builder,target,channel,result,serializer,copy,to,buffer,builder,buffer,builder,check,state,serializer,has,serialized,data,all,data,should,be,written,at,once,if,flush,always,target,partition,flush,target,channel,return,prune,triggered
RecordWriter -> private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException;1548265071;@param targetChannel_@return <tt>true</tt> if the intermediate serialization buffer should be pruned;private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException {_		_		_		serializer.reset()___		boolean pruneTriggered = false__		BufferBuilder bufferBuilder = getBufferBuilder(targetChannel)__		SerializationResult result = serializer.copyToBufferBuilder(bufferBuilder)__		while (result.isFullBuffer()) {_			numBytesOut.inc(bufferBuilder.finish())__			numBuffersOut.inc()___			_			_			_			if (result.isFullRecord()) {_				pruneTriggered = true__				bufferBuilders[targetChannel] = Optional.empty()__				break__			}__			bufferBuilder = requestNewBufferBuilder(targetChannel)__			result = serializer.copyToBufferBuilder(bufferBuilder)__		}_		checkState(!serializer.hasSerializedData(), "All data should be written at once")___		if (flushAlways) {_			targetPartition.flush(targetChannel)__		}_		return pruneTriggered__	};param,target,channel,return,tt,true,tt,if,the,intermediate,serialization,buffer,should,be,pruned;private,boolean,copy,from,serializer,to,target,channel,int,target,channel,throws,ioexception,interrupted,exception,serializer,reset,boolean,prune,triggered,false,buffer,builder,buffer,builder,get,buffer,builder,target,channel,serialization,result,result,serializer,copy,to,buffer,builder,buffer,builder,while,result,is,full,buffer,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc,if,result,is,full,record,prune,triggered,true,buffer,builders,target,channel,optional,empty,break,buffer,builder,request,new,buffer,builder,target,channel,result,serializer,copy,to,buffer,builder,buffer,builder,check,state,serializer,has,serialized,data,all,data,should,be,written,at,once,if,flush,always,target,partition,flush,target,channel,return,prune,triggered
RecordWriter -> private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException;1548853005;@param targetChannel_@return <tt>true</tt> if the intermediate serialization buffer should be pruned;private boolean copyFromSerializerToTargetChannel(int targetChannel) throws IOException, InterruptedException {_		_		_		serializer.reset()___		boolean pruneTriggered = false__		BufferBuilder bufferBuilder = getBufferBuilder(targetChannel)__		SerializationResult result = serializer.copyToBufferBuilder(bufferBuilder)__		while (result.isFullBuffer()) {_			numBytesOut.inc(bufferBuilder.finish())__			numBuffersOut.inc()___			_			_			_			if (result.isFullRecord()) {_				pruneTriggered = true__				bufferBuilders[targetChannel] = Optional.empty()__				break__			}__			bufferBuilder = requestNewBufferBuilder(targetChannel)__			result = serializer.copyToBufferBuilder(bufferBuilder)__		}_		checkState(!serializer.hasSerializedData(), "All data should be written at once")___		if (flushAlways) {_			targetPartition.flush(targetChannel)__		}_		return pruneTriggered__	};param,target,channel,return,tt,true,tt,if,the,intermediate,serialization,buffer,should,be,pruned;private,boolean,copy,from,serializer,to,target,channel,int,target,channel,throws,ioexception,interrupted,exception,serializer,reset,boolean,prune,triggered,false,buffer,builder,buffer,builder,get,buffer,builder,target,channel,serialization,result,result,serializer,copy,to,buffer,builder,buffer,builder,while,result,is,full,buffer,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc,if,result,is,full,record,prune,triggered,true,buffer,builders,target,channel,optional,empty,break,buffer,builder,request,new,buffer,builder,target,channel,result,serializer,copy,to,buffer,builder,buffer,builder,check,state,serializer,has,serialized,data,all,data,should,be,written,at,once,if,flush,always,target,partition,flush,target,channel,return,prune,triggered
