# id;timestamp;commentText;codeText;commentWords;codeWords
ListableBeanFactory -> String[] getBeanNamesForAnnotation(Class<? extends Annotation> annotationType)_;1384527851;Find all beans whose {@code Class} has the supplied {@link Annotation} type,_without creating any bean instances yet._@param annotationType the type of annotation to look for_@return the names of all matching beans_@since 4.0;String[] getBeanNamesForAnnotation(Class<? extends Annotation> annotationType)_;find,all,beans,whose,code,class,has,the,supplied,link,annotation,type,without,creating,any,bean,instances,yet,param,annotation,type,the,type,of,annotation,to,look,for,return,the,names,of,all,matching,beans,since,4,0;string,get,bean,names,for,annotation,class,extends,annotation,annotation,type
ListableBeanFactory -> int getBeanDefinitionCount()_;1495868221;Return the number of beans defined in the factory._<p>Does not consider any hierarchy this factory may participate in,_and ignores any singleton beans that have been registered by_other means than bean definitions._@return the number of beans defined in the factory;int getBeanDefinitionCount()_;return,the,number,of,beans,defined,in,the,factory,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,and,ignores,any,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,return,the,number,of,beans,defined,in,the,factory;int,get,bean,definition,count
ListableBeanFactory -> int getBeanDefinitionCount()_;1496837955;Return the number of beans defined in the factory._<p>Does not consider any hierarchy this factory may participate in,_and ignores any singleton beans that have been registered by_other means than bean definitions._@return the number of beans defined in the factory;int getBeanDefinitionCount()_;return,the,number,of,beans,defined,in,the,factory,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,and,ignores,any,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,return,the,number,of,beans,defined,in,the,factory;int,get,bean,definition,count
ListableBeanFactory -> int getBeanDefinitionCount()_;1539878644;Return the number of beans defined in the factory._<p>Does not consider any hierarchy this factory may participate in,_and ignores any singleton beans that have been registered by_other means than bean definitions._@return the number of beans defined in the factory;int getBeanDefinitionCount()_;return,the,number,of,beans,defined,in,the,factory,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,and,ignores,any,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,return,the,number,of,beans,defined,in,the,factory;int,get,bean,definition,count
ListableBeanFactory -> <A extends Annotation> A findAnnotationOnBean(String beanName, Class<A> annotationType)_;1328020251;Find a {@link Annotation} of <code>annotationType</code> on the specified_bean, traversing its interfaces and super classes if no annotation can be_found on the given class itself._@param beanName the name of the bean to look for annotations on_@param annotationType the annotation class to look for_@return the annotation of the given type found, or <code>null</code>;<A extends Annotation> A findAnnotationOnBean(String beanName, Class<A> annotationType)_;find,a,link,annotation,of,code,annotation,type,code,on,the,specified,bean,traversing,its,interfaces,and,super,classes,if,no,annotation,can,be,found,on,the,given,class,itself,param,bean,name,the,name,of,the,bean,to,look,for,annotations,on,param,annotation,type,the,annotation,class,to,look,for,return,the,annotation,of,the,given,type,found,or,code,null,code;a,extends,annotation,a,find,annotation,on,bean,string,bean,name,class,a,annotation,type
ListableBeanFactory -> <A extends Annotation> A findAnnotationOnBean(String beanName, Class<A> annotationType)_;1356735495;Find a {@link Annotation} of {@code annotationType} on the specified_bean, traversing its interfaces and super classes if no annotation can be_found on the given class itself._@param beanName the name of the bean to look for annotations on_@param annotationType the annotation class to look for_@return the annotation of the given type found, or {@code null};<A extends Annotation> A findAnnotationOnBean(String beanName, Class<A> annotationType)_;find,a,link,annotation,of,code,annotation,type,on,the,specified,bean,traversing,its,interfaces,and,super,classes,if,no,annotation,can,be,found,on,the,given,class,itself,param,bean,name,the,name,of,the,bean,to,look,for,annotations,on,param,annotation,type,the,annotation,class,to,look,for,return,the,annotation,of,the,given,type,found,or,code,null;a,extends,annotation,a,find,annotation,on,bean,string,bean,name,class,a,annotation,type
ListableBeanFactory -> <T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit) 			throws BeansException_;1328020251;Return the bean instances that match the given object type (including_subclasses), judging from either bean definitions or the value of_<code>getObjectType</code> in the case of FactoryBeans._<p><b>NOTE: This method introspects top-level beans only.</b> It does <i>not</i>_check nested beans which might match the specified type as well._<p>Does consider objects created by FactoryBeans if the "allowEagerInit" flag is set,_which means that FactoryBeans will get initialized. If the object created by the_FactoryBean doesn't match, the raw FactoryBean itself will be matched against the_type. If "allowEagerInit" is not set, only raw FactoryBeans will be checked_(which doesn't require initialization of each FactoryBean)._<p>Does not consider any hierarchy this factory may participate in._Use BeanFactoryUtils' <code>beansOfTypeIncludingAncestors</code>_to include beans in ancestor factories too._<p>Note: Does <i>not</i> ignore singleton beans that have been registered_by other means than bean definitions._<p>The Map returned by this method should always return bean names and_corresponding bean instances <i>in the order of definition</i> in the_backend configuration, as far as possible._@param type the class or interface to match, or <code>null</code> for all concrete beans_@param includeNonSingletons whether to include prototype or scoped beans too_or just singletons (also applies to FactoryBeans)_@param allowEagerInit whether to initialize <i>lazy-init singletons</i> and_<i>objects created by FactoryBeans</i> (or by factory methods with a_"factory-bean" reference) for the type check. Note that FactoryBeans need to be_eagerly initialized to determine their type: So be aware that passing in "true"_for this flag will initialize FactoryBeans and "factory-bean" references._@return a Map with the matching beans, containing the bean names as_keys and the corresponding bean instances as values_@throws BeansException if a bean could not be created_@see FactoryBean#getObjectType_@see BeanFactoryUtils#beansOfTypeIncludingAncestors(ListableBeanFactory, Class, boolean, boolean);<T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit)_			throws BeansException_;return,the,bean,instances,that,match,the,given,object,type,including,subclasses,judging,from,either,bean,definitions,or,the,value,of,code,get,object,type,code,in,the,case,of,factory,beans,p,b,note,this,method,introspects,top,level,beans,only,b,it,does,i,not,i,check,nested,beans,which,might,match,the,specified,type,as,well,p,does,consider,objects,created,by,factory,beans,if,the,allow,eager,init,flag,is,set,which,means,that,factory,beans,will,get,initialized,if,the,object,created,by,the,factory,bean,doesn,t,match,the,raw,factory,bean,itself,will,be,matched,against,the,type,if,allow,eager,init,is,not,set,only,raw,factory,beans,will,be,checked,which,doesn,t,require,initialization,of,each,factory,bean,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,use,bean,factory,utils,code,beans,of,type,including,ancestors,code,to,include,beans,in,ancestor,factories,too,p,note,does,i,not,i,ignore,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,p,the,map,returned,by,this,method,should,always,return,bean,names,and,corresponding,bean,instances,i,in,the,order,of,definition,i,in,the,backend,configuration,as,far,as,possible,param,type,the,class,or,interface,to,match,or,code,null,code,for,all,concrete,beans,param,include,non,singletons,whether,to,include,prototype,or,scoped,beans,too,or,just,singletons,also,applies,to,factory,beans,param,allow,eager,init,whether,to,initialize,i,lazy,init,singletons,i,and,i,objects,created,by,factory,beans,i,or,by,factory,methods,with,a,factory,bean,reference,for,the,type,check,note,that,factory,beans,need,to,be,eagerly,initialized,to,determine,their,type,so,be,aware,that,passing,in,true,for,this,flag,will,initialize,factory,beans,and,factory,bean,references,return,a,map,with,the,matching,beans,containing,the,bean,names,as,keys,and,the,corresponding,bean,instances,as,values,throws,beans,exception,if,a,bean,could,not,be,created,see,factory,bean,get,object,type,see,bean,factory,utils,beans,of,type,including,ancestors,listable,bean,factory,class,boolean,boolean;t,map,string,t,get,beans,of,type,class,t,type,boolean,include,non,singletons,boolean,allow,eager,init,throws,beans,exception
ListableBeanFactory -> <T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit) 			throws BeansException_;1356735495;Return the bean instances that match the given object type (including_subclasses), judging from either bean definitions or the value of_{@code getObjectType} in the case of FactoryBeans._<p><b>NOTE: This method introspects top-level beans only.</b> It does <i>not</i>_check nested beans which might match the specified type as well._<p>Does consider objects created by FactoryBeans if the "allowEagerInit" flag is set,_which means that FactoryBeans will get initialized. If the object created by the_FactoryBean doesn't match, the raw FactoryBean itself will be matched against the_type. If "allowEagerInit" is not set, only raw FactoryBeans will be checked_(which doesn't require initialization of each FactoryBean)._<p>Does not consider any hierarchy this factory may participate in._Use BeanFactoryUtils' {@code beansOfTypeIncludingAncestors}_to include beans in ancestor factories too._<p>Note: Does <i>not</i> ignore singleton beans that have been registered_by other means than bean definitions._<p>The Map returned by this method should always return bean names and_corresponding bean instances <i>in the order of definition</i> in the_backend configuration, as far as possible._@param type the class or interface to match, or {@code null} for all concrete beans_@param includeNonSingletons whether to include prototype or scoped beans too_or just singletons (also applies to FactoryBeans)_@param allowEagerInit whether to initialize <i>lazy-init singletons</i> and_<i>objects created by FactoryBeans</i> (or by factory methods with a_"factory-bean" reference) for the type check. Note that FactoryBeans need to be_eagerly initialized to determine their type: So be aware that passing in "true"_for this flag will initialize FactoryBeans and "factory-bean" references._@return a Map with the matching beans, containing the bean names as_keys and the corresponding bean instances as values_@throws BeansException if a bean could not be created_@see FactoryBean#getObjectType_@see BeanFactoryUtils#beansOfTypeIncludingAncestors(ListableBeanFactory, Class, boolean, boolean);<T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit)_			throws BeansException_;return,the,bean,instances,that,match,the,given,object,type,including,subclasses,judging,from,either,bean,definitions,or,the,value,of,code,get,object,type,in,the,case,of,factory,beans,p,b,note,this,method,introspects,top,level,beans,only,b,it,does,i,not,i,check,nested,beans,which,might,match,the,specified,type,as,well,p,does,consider,objects,created,by,factory,beans,if,the,allow,eager,init,flag,is,set,which,means,that,factory,beans,will,get,initialized,if,the,object,created,by,the,factory,bean,doesn,t,match,the,raw,factory,bean,itself,will,be,matched,against,the,type,if,allow,eager,init,is,not,set,only,raw,factory,beans,will,be,checked,which,doesn,t,require,initialization,of,each,factory,bean,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,use,bean,factory,utils,code,beans,of,type,including,ancestors,to,include,beans,in,ancestor,factories,too,p,note,does,i,not,i,ignore,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,p,the,map,returned,by,this,method,should,always,return,bean,names,and,corresponding,bean,instances,i,in,the,order,of,definition,i,in,the,backend,configuration,as,far,as,possible,param,type,the,class,or,interface,to,match,or,code,null,for,all,concrete,beans,param,include,non,singletons,whether,to,include,prototype,or,scoped,beans,too,or,just,singletons,also,applies,to,factory,beans,param,allow,eager,init,whether,to,initialize,i,lazy,init,singletons,i,and,i,objects,created,by,factory,beans,i,or,by,factory,methods,with,a,factory,bean,reference,for,the,type,check,note,that,factory,beans,need,to,be,eagerly,initialized,to,determine,their,type,so,be,aware,that,passing,in,true,for,this,flag,will,initialize,factory,beans,and,factory,bean,references,return,a,map,with,the,matching,beans,containing,the,bean,names,as,keys,and,the,corresponding,bean,instances,as,values,throws,beans,exception,if,a,bean,could,not,be,created,see,factory,bean,get,object,type,see,bean,factory,utils,beans,of,type,including,ancestors,listable,bean,factory,class,boolean,boolean;t,map,string,t,get,beans,of,type,class,t,type,boolean,include,non,singletons,boolean,allow,eager,init,throws,beans,exception
ListableBeanFactory -> <T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit) 			throws BeansException_;1384527851;Return the bean instances that match the given object type (including_subclasses), judging from either bean definitions or the value of_{@code getObjectType} in the case of FactoryBeans._<p><b>NOTE: This method introspects top-level beans only.</b> It does <i>not</i>_check nested beans which might match the specified type as well._<p>Does consider objects created by FactoryBeans if the "allowEagerInit" flag is set,_which means that FactoryBeans will get initialized. If the object created by the_FactoryBean doesn't match, the raw FactoryBean itself will be matched against the_type. If "allowEagerInit" is not set, only raw FactoryBeans will be checked_(which doesn't require initialization of each FactoryBean)._<p>Does not consider any hierarchy this factory may participate in._Use BeanFactoryUtils' {@code beansOfTypeIncludingAncestors}_to include beans in ancestor factories too._<p>Note: Does <i>not</i> ignore singleton beans that have been registered_by other means than bean definitions._<p>The Map returned by this method should always return bean names and_corresponding bean instances <i>in the order of definition</i> in the_backend configuration, as far as possible._@param type the class or interface to match, or {@code null} for all concrete beans_@param includeNonSingletons whether to include prototype or scoped beans too_or just singletons (also applies to FactoryBeans)_@param allowEagerInit whether to initialize <i>lazy-init singletons</i> and_<i>objects created by FactoryBeans</i> (or by factory methods with a_"factory-bean" reference) for the type check. Note that FactoryBeans need to be_eagerly initialized to determine their type: So be aware that passing in "true"_for this flag will initialize FactoryBeans and "factory-bean" references._@return a Map with the matching beans, containing the bean names as_keys and the corresponding bean instances as values_@throws BeansException if a bean could not be created_@see FactoryBean#getObjectType_@see BeanFactoryUtils#beansOfTypeIncludingAncestors(ListableBeanFactory, Class, boolean, boolean);<T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit)_			throws BeansException_;return,the,bean,instances,that,match,the,given,object,type,including,subclasses,judging,from,either,bean,definitions,or,the,value,of,code,get,object,type,in,the,case,of,factory,beans,p,b,note,this,method,introspects,top,level,beans,only,b,it,does,i,not,i,check,nested,beans,which,might,match,the,specified,type,as,well,p,does,consider,objects,created,by,factory,beans,if,the,allow,eager,init,flag,is,set,which,means,that,factory,beans,will,get,initialized,if,the,object,created,by,the,factory,bean,doesn,t,match,the,raw,factory,bean,itself,will,be,matched,against,the,type,if,allow,eager,init,is,not,set,only,raw,factory,beans,will,be,checked,which,doesn,t,require,initialization,of,each,factory,bean,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,use,bean,factory,utils,code,beans,of,type,including,ancestors,to,include,beans,in,ancestor,factories,too,p,note,does,i,not,i,ignore,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,p,the,map,returned,by,this,method,should,always,return,bean,names,and,corresponding,bean,instances,i,in,the,order,of,definition,i,in,the,backend,configuration,as,far,as,possible,param,type,the,class,or,interface,to,match,or,code,null,for,all,concrete,beans,param,include,non,singletons,whether,to,include,prototype,or,scoped,beans,too,or,just,singletons,also,applies,to,factory,beans,param,allow,eager,init,whether,to,initialize,i,lazy,init,singletons,i,and,i,objects,created,by,factory,beans,i,or,by,factory,methods,with,a,factory,bean,reference,for,the,type,check,note,that,factory,beans,need,to,be,eagerly,initialized,to,determine,their,type,so,be,aware,that,passing,in,true,for,this,flag,will,initialize,factory,beans,and,factory,bean,references,return,a,map,with,the,matching,beans,containing,the,bean,names,as,keys,and,the,corresponding,bean,instances,as,values,throws,beans,exception,if,a,bean,could,not,be,created,see,factory,bean,get,object,type,see,bean,factory,utils,beans,of,type,including,ancestors,listable,bean,factory,class,boolean,boolean;t,map,string,t,get,beans,of,type,class,t,type,boolean,include,non,singletons,boolean,allow,eager,init,throws,beans,exception
ListableBeanFactory -> <T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit) 			throws BeansException_;1384700387;Return the bean instances that match the given object type (including_subclasses), judging from either bean definitions or the value of_{@code getObjectType} in the case of FactoryBeans._<p><b>NOTE: This method introspects top-level beans only.</b> It does <i>not</i>_check nested beans which might match the specified type as well._<p>Does consider objects created by FactoryBeans if the "allowEagerInit" flag is set,_which means that FactoryBeans will get initialized. If the object created by the_FactoryBean doesn't match, the raw FactoryBean itself will be matched against the_type. If "allowEagerInit" is not set, only raw FactoryBeans will be checked_(which doesn't require initialization of each FactoryBean)._<p>Does not consider any hierarchy this factory may participate in._Use BeanFactoryUtils' {@code beansOfTypeIncludingAncestors}_to include beans in ancestor factories too._<p>Note: Does <i>not</i> ignore singleton beans that have been registered_by other means than bean definitions._<p>The Map returned by this method should always return bean names and_corresponding bean instances <i>in the order of definition</i> in the_backend configuration, as far as possible._@param type the class or interface to match, or {@code null} for all concrete beans_@param includeNonSingletons whether to include prototype or scoped beans too_or just singletons (also applies to FactoryBeans)_@param allowEagerInit whether to initialize <i>lazy-init singletons</i> and_<i>objects created by FactoryBeans</i> (or by factory methods with a_"factory-bean" reference) for the type check. Note that FactoryBeans need to be_eagerly initialized to determine their type: So be aware that passing in "true"_for this flag will initialize FactoryBeans and "factory-bean" references._@return a Map with the matching beans, containing the bean names as_keys and the corresponding bean instances as values_@throws BeansException if a bean could not be created_@see FactoryBean#getObjectType_@see BeanFactoryUtils#beansOfTypeIncludingAncestors(ListableBeanFactory, Class, boolean, boolean);<T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit)_			throws BeansException_;return,the,bean,instances,that,match,the,given,object,type,including,subclasses,judging,from,either,bean,definitions,or,the,value,of,code,get,object,type,in,the,case,of,factory,beans,p,b,note,this,method,introspects,top,level,beans,only,b,it,does,i,not,i,check,nested,beans,which,might,match,the,specified,type,as,well,p,does,consider,objects,created,by,factory,beans,if,the,allow,eager,init,flag,is,set,which,means,that,factory,beans,will,get,initialized,if,the,object,created,by,the,factory,bean,doesn,t,match,the,raw,factory,bean,itself,will,be,matched,against,the,type,if,allow,eager,init,is,not,set,only,raw,factory,beans,will,be,checked,which,doesn,t,require,initialization,of,each,factory,bean,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,use,bean,factory,utils,code,beans,of,type,including,ancestors,to,include,beans,in,ancestor,factories,too,p,note,does,i,not,i,ignore,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,p,the,map,returned,by,this,method,should,always,return,bean,names,and,corresponding,bean,instances,i,in,the,order,of,definition,i,in,the,backend,configuration,as,far,as,possible,param,type,the,class,or,interface,to,match,or,code,null,for,all,concrete,beans,param,include,non,singletons,whether,to,include,prototype,or,scoped,beans,too,or,just,singletons,also,applies,to,factory,beans,param,allow,eager,init,whether,to,initialize,i,lazy,init,singletons,i,and,i,objects,created,by,factory,beans,i,or,by,factory,methods,with,a,factory,bean,reference,for,the,type,check,note,that,factory,beans,need,to,be,eagerly,initialized,to,determine,their,type,so,be,aware,that,passing,in,true,for,this,flag,will,initialize,factory,beans,and,factory,bean,references,return,a,map,with,the,matching,beans,containing,the,bean,names,as,keys,and,the,corresponding,bean,instances,as,values,throws,beans,exception,if,a,bean,could,not,be,created,see,factory,bean,get,object,type,see,bean,factory,utils,beans,of,type,including,ancestors,listable,bean,factory,class,boolean,boolean;t,map,string,t,get,beans,of,type,class,t,type,boolean,include,non,singletons,boolean,allow,eager,init,throws,beans,exception
ListableBeanFactory -> <T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit) 			throws BeansException_;1401909456;Return the bean instances that match the given object type (including_subclasses), judging from either bean definitions or the value of_{@code getObjectType} in the case of FactoryBeans._<p><b>NOTE: This method introspects top-level beans only.</b> It does <i>not</i>_check nested beans which might match the specified type as well._<p>Does consider objects created by FactoryBeans if the "allowEagerInit" flag is set,_which means that FactoryBeans will get initialized. If the object created by the_FactoryBean doesn't match, the raw FactoryBean itself will be matched against the_type. If "allowEagerInit" is not set, only raw FactoryBeans will be checked_(which doesn't require initialization of each FactoryBean)._<p>Does not consider any hierarchy this factory may participate in._Use BeanFactoryUtils' {@code beansOfTypeIncludingAncestors}_to include beans in ancestor factories too._<p>Note: Does <i>not</i> ignore singleton beans that have been registered_by other means than bean definitions._<p>The Map returned by this method should always return bean names and_corresponding bean instances <i>in the order of definition</i> in the_backend configuration, as far as possible._@param type the class or interface to match, or {@code null} for all concrete beans_@param includeNonSingletons whether to include prototype or scoped beans too_or just singletons (also applies to FactoryBeans)_@param allowEagerInit whether to initialize <i>lazy-init singletons</i> and_<i>objects created by FactoryBeans</i> (or by factory methods with a_"factory-bean" reference) for the type check. Note that FactoryBeans need to be_eagerly initialized to determine their type: So be aware that passing in "true"_for this flag will initialize FactoryBeans and "factory-bean" references._@return a Map with the matching beans, containing the bean names as_keys and the corresponding bean instances as values_@throws BeansException if a bean could not be created_@see FactoryBean#getObjectType_@see BeanFactoryUtils#beansOfTypeIncludingAncestors(ListableBeanFactory, Class, boolean, boolean);<T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit)_			throws BeansException_;return,the,bean,instances,that,match,the,given,object,type,including,subclasses,judging,from,either,bean,definitions,or,the,value,of,code,get,object,type,in,the,case,of,factory,beans,p,b,note,this,method,introspects,top,level,beans,only,b,it,does,i,not,i,check,nested,beans,which,might,match,the,specified,type,as,well,p,does,consider,objects,created,by,factory,beans,if,the,allow,eager,init,flag,is,set,which,means,that,factory,beans,will,get,initialized,if,the,object,created,by,the,factory,bean,doesn,t,match,the,raw,factory,bean,itself,will,be,matched,against,the,type,if,allow,eager,init,is,not,set,only,raw,factory,beans,will,be,checked,which,doesn,t,require,initialization,of,each,factory,bean,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,use,bean,factory,utils,code,beans,of,type,including,ancestors,to,include,beans,in,ancestor,factories,too,p,note,does,i,not,i,ignore,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,p,the,map,returned,by,this,method,should,always,return,bean,names,and,corresponding,bean,instances,i,in,the,order,of,definition,i,in,the,backend,configuration,as,far,as,possible,param,type,the,class,or,interface,to,match,or,code,null,for,all,concrete,beans,param,include,non,singletons,whether,to,include,prototype,or,scoped,beans,too,or,just,singletons,also,applies,to,factory,beans,param,allow,eager,init,whether,to,initialize,i,lazy,init,singletons,i,and,i,objects,created,by,factory,beans,i,or,by,factory,methods,with,a,factory,bean,reference,for,the,type,check,note,that,factory,beans,need,to,be,eagerly,initialized,to,determine,their,type,so,be,aware,that,passing,in,true,for,this,flag,will,initialize,factory,beans,and,factory,bean,references,return,a,map,with,the,matching,beans,containing,the,bean,names,as,keys,and,the,corresponding,bean,instances,as,values,throws,beans,exception,if,a,bean,could,not,be,created,see,factory,bean,get,object,type,see,bean,factory,utils,beans,of,type,including,ancestors,listable,bean,factory,class,boolean,boolean;t,map,string,t,get,beans,of,type,class,t,type,boolean,include,non,singletons,boolean,allow,eager,init,throws,beans,exception
ListableBeanFactory -> <T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit) 			throws BeansException_;1426716313;Return the bean instances that match the given object type (including_subclasses), judging from either bean definitions or the value of_{@code getObjectType} in the case of FactoryBeans._<p><b>NOTE: This method introspects top-level beans only.</b> It does <i>not</i>_check nested beans which might match the specified type as well._<p>Does consider objects created by FactoryBeans if the "allowEagerInit" flag is set,_which means that FactoryBeans will get initialized. If the object created by the_FactoryBean doesn't match, the raw FactoryBean itself will be matched against the_type. If "allowEagerInit" is not set, only raw FactoryBeans will be checked_(which doesn't require initialization of each FactoryBean)._<p>Does not consider any hierarchy this factory may participate in._Use BeanFactoryUtils' {@code beansOfTypeIncludingAncestors}_to include beans in ancestor factories too._<p>Note: Does <i>not</i> ignore singleton beans that have been registered_by other means than bean definitions._<p>The Map returned by this method should always return bean names and_corresponding bean instances <i>in the order of definition</i> in the_backend configuration, as far as possible._@param type the class or interface to match, or {@code null} for all concrete beans_@param includeNonSingletons whether to include prototype or scoped beans too_or just singletons (also applies to FactoryBeans)_@param allowEagerInit whether to initialize <i>lazy-init singletons</i> and_<i>objects created by FactoryBeans</i> (or by factory methods with a_"factory-bean" reference) for the type check. Note that FactoryBeans need to be_eagerly initialized to determine their type: So be aware that passing in "true"_for this flag will initialize FactoryBeans and "factory-bean" references._@return a Map with the matching beans, containing the bean names as_keys and the corresponding bean instances as values_@throws BeansException if a bean could not be created_@see FactoryBean#getObjectType_@see BeanFactoryUtils#beansOfTypeIncludingAncestors(ListableBeanFactory, Class, boolean, boolean);<T> Map<String, T> getBeansOfType(Class<T> type, boolean includeNonSingletons, boolean allowEagerInit)_			throws BeansException_;return,the,bean,instances,that,match,the,given,object,type,including,subclasses,judging,from,either,bean,definitions,or,the,value,of,code,get,object,type,in,the,case,of,factory,beans,p,b,note,this,method,introspects,top,level,beans,only,b,it,does,i,not,i,check,nested,beans,which,might,match,the,specified,type,as,well,p,does,consider,objects,created,by,factory,beans,if,the,allow,eager,init,flag,is,set,which,means,that,factory,beans,will,get,initialized,if,the,object,created,by,the,factory,bean,doesn,t,match,the,raw,factory,bean,itself,will,be,matched,against,the,type,if,allow,eager,init,is,not,set,only,raw,factory,beans,will,be,checked,which,doesn,t,require,initialization,of,each,factory,bean,p,does,not,consider,any,hierarchy,this,factory,may,participate,in,use,bean,factory,utils,code,beans,of,type,including,ancestors,to,include,beans,in,ancestor,factories,too,p,note,does,i,not,i,ignore,singleton,beans,that,have,been,registered,by,other,means,than,bean,definitions,p,the,map,returned,by,this,method,should,always,return,bean,names,and,corresponding,bean,instances,i,in,the,order,of,definition,i,in,the,backend,configuration,as,far,as,possible,param,type,the,class,or,interface,to,match,or,code,null,for,all,concrete,beans,param,include,non,singletons,whether,to,include,prototype,or,scoped,beans,too,or,just,singletons,also,applies,to,factory,beans,param,allow,eager,init,whether,to,initialize,i,lazy,init,singletons,i,and,i,objects,created,by,factory,beans,i,or,by,factory,methods,with,a,factory,bean,reference,for,the,type,check,note,that,factory,beans,need,to,be,eagerly,initialized,to,determine,their,type,so,be,aware,that,passing,in,true,for,this,flag,will,initialize,factory,beans,and,factory,bean,references,return,a,map,with,the,matching,beans,containing,the,bean,names,as,keys,and,the,corresponding,bean,instances,as,values,throws,beans,exception,if,a,bean,could,not,be,created,see,factory,bean,get,object,type,see,bean,factory,utils,beans,of,type,including,ancestors,listable,bean,factory,class,boolean,boolean;t,map,string,t,get,beans,of,type,class,t,type,boolean,include,non,singletons,boolean,allow,eager,init,throws,beans,exception
