# id;timestamp;commentText;codeText;commentWords;codeWords
StreamInput -> public abstract void readBytes(byte[] b, int offset, int len) throws IOException_;1524684173;Reads a specified number of bytes into an array at the specified offset.__@param b      the array to read bytes into_@param offset the offset in the array to start storing bytes_@param len    the number of bytes to read;public abstract void readBytes(byte[] b, int offset, int len) throws IOException_;reads,a,specified,number,of,bytes,into,an,array,at,the,specified,offset,param,b,the,array,to,read,bytes,into,param,offset,the,offset,in,the,array,to,start,storing,bytes,param,len,the,number,of,bytes,to,read;public,abstract,void,read,bytes,byte,b,int,offset,int,len,throws,ioexception
StreamInput -> public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException;1548236405;Reads a list of {@link NamedWriteable}s.;public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            builder.add(readNamedWriteable(categoryClass))__        }_        return builder__    };reads,a,list,of,link,named,writeable,s;public,t,extends,named,writeable,list,t,read,named,writeable,list,class,t,category,class,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,builder,add,read,named,writeable,category,class,return,builder
StreamInput -> public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException;1548265937;Reads a list of {@link NamedWriteable}s.;public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            builder.add(readNamedWriteable(categoryClass))__        }_        return builder__    };reads,a,list,of,link,named,writeable,s;public,t,extends,named,writeable,list,t,read,named,writeable,list,class,t,category,class,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,builder,add,read,named,writeable,category,class,return,builder
StreamInput -> public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException;1548420339;Reads a list of {@link NamedWriteable}s.;public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            builder.add(readNamedWriteable(categoryClass))__        }_        return builder__    };reads,a,list,of,link,named,writeable,s;public,t,extends,named,writeable,list,t,read,named,writeable,list,class,t,category,class,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,builder,add,read,named,writeable,category,class,return,builder
StreamInput -> public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException;1548943934;Reads a list of {@link NamedWriteable}s.;public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            builder.add(readNamedWriteable(categoryClass))__        }_        return builder__    };reads,a,list,of,link,named,writeable,s;public,t,extends,named,writeable,list,t,read,named,writeable,list,class,t,category,class,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,builder,add,read,named,writeable,category,class,return,builder
StreamInput -> public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException;1549336917;Reads a list of {@link NamedWriteable}s.;public <T extends NamedWriteable> List<T> readNamedWriteableList(Class<T> categoryClass) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            builder.add(readNamedWriteable(categoryClass))__        }_        return builder__    };reads,a,list,of,link,named,writeable,s;public,t,extends,named,writeable,list,t,read,named,writeable,list,class,t,category,class,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,builder,add,read,named,writeable,category,class,return,builder
StreamInput -> public Version getVersion();1524684173;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public Version getVersion();1526449283;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public Version getVersion();1532353780;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public Version getVersion();1532456624;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public Version getVersion();1548236405;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public Version getVersion();1548265937;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public Version getVersion();1548420339;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public Version getVersion();1548943934;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public Version getVersion();1549336917;The version of the node on the other side of this stream.;public Version getVersion() {_        return this.version__    };the,version,of,the,node,on,the,other,side,of,this,stream;public,version,get,version,return,this,version
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1524684173;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1526449283;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1532353780;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1532456624;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1548236405;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1548265937;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1548420339;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1548943934;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public DateTimeZone readOptionalTimeZone() throws IOException;1549336917;Read an optional {@linkplain DateTimeZone}.;public DateTimeZone readOptionalTimeZone() throws IOException {_        if (readBoolean()) {_            return DateTimeZone.forID(readString())__        }_        return null__    };read,an,optional,linkplain,date,time,zone;public,date,time,zone,read,optional,time,zone,throws,ioexception,if,read,boolean,return,date,time,zone,for,id,read,string,return,null
StreamInput -> public List<String> readStringList() throws IOException;1548265937;Reads a list of strings. The list is expected to have been written using {@link StreamOutput#writeStringCollection(Collection)}.__@return the list of strings_@throws IOException if an I/O exception occurs reading the list;public List<String> readStringList() throws IOException {_        return readList(StreamInput::readString)__    };reads,a,list,of,strings,the,list,is,expected,to,have,been,written,using,link,stream,output,write,string,collection,collection,return,the,list,of,strings,throws,ioexception,if,an,i,o,exception,occurs,reading,the,list;public,list,string,read,string,list,throws,ioexception,return,read,list,stream,input,read,string
StreamInput -> public List<String> readStringList() throws IOException;1548420339;Reads a list of strings. The list is expected to have been written using {@link StreamOutput#writeStringCollection(Collection)}.__@return the list of strings_@throws IOException if an I/O exception occurs reading the list;public List<String> readStringList() throws IOException {_        return readList(StreamInput::readString)__    };reads,a,list,of,strings,the,list,is,expected,to,have,been,written,using,link,stream,output,write,string,collection,collection,return,the,list,of,strings,throws,ioexception,if,an,i,o,exception,occurs,reading,the,list;public,list,string,read,string,list,throws,ioexception,return,read,list,stream,input,read,string
StreamInput -> public List<String> readStringList() throws IOException;1548943934;Reads a list of strings. The list is expected to have been written using {@link StreamOutput#writeStringCollection(Collection)}.__@return the list of strings_@throws IOException if an I/O exception occurs reading the list;public List<String> readStringList() throws IOException {_        return readList(StreamInput::readString)__    };reads,a,list,of,strings,the,list,is,expected,to,have,been,written,using,link,stream,output,write,string,collection,collection,return,the,list,of,strings,throws,ioexception,if,an,i,o,exception,occurs,reading,the,list;public,list,string,read,string,list,throws,ioexception,return,read,list,stream,input,read,string
StreamInput -> public List<String> readStringList() throws IOException;1549336917;Reads a list of strings. The list is expected to have been written using {@link StreamOutput#writeStringCollection(Collection)}.__@return the list of strings_@throws IOException if an I/O exception occurs reading the list;public List<String> readStringList() throws IOException {_        return readList(StreamInput::readString)__    };reads,a,list,of,strings,the,list,is,expected,to,have,been,written,using,link,stream,output,write,string,collection,collection,return,the,list,of,strings,throws,ioexception,if,an,i,o,exception,occurs,reading,the,list;public,list,string,read,string,list,throws,ioexception,return,read,list,stream,input,read,string
StreamInput -> private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,                                                                   IntFunction<C> constructor) throws IOException;1532456624;Reads a collection of objects;private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,_                                                                  IntFunction<C> constructor) throws IOException {_        int count = readArraySize()__        C builder = constructor.apply(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,collection,of,objects;private,t,c,extends,collection,super,t,c,read,collection,writeable,reader,t,reader,int,function,c,constructor,throws,ioexception,int,count,read,array,size,c,builder,constructor,apply,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,                                                                   IntFunction<C> constructor) throws IOException;1548236405;Reads a collection of objects;private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,_                                                                  IntFunction<C> constructor) throws IOException {_        int count = readArraySize()__        C builder = constructor.apply(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,collection,of,objects;private,t,c,extends,collection,super,t,c,read,collection,writeable,reader,t,reader,int,function,c,constructor,throws,ioexception,int,count,read,array,size,c,builder,constructor,apply,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,                                                                   IntFunction<C> constructor) throws IOException;1548265937;Reads a collection of objects;private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,_                                                                  IntFunction<C> constructor) throws IOException {_        int count = readArraySize()__        C builder = constructor.apply(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,collection,of,objects;private,t,c,extends,collection,super,t,c,read,collection,writeable,reader,t,reader,int,function,c,constructor,throws,ioexception,int,count,read,array,size,c,builder,constructor,apply,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,                                                                   IntFunction<C> constructor) throws IOException;1548420339;Reads a collection of objects;private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,_                                                                  IntFunction<C> constructor) throws IOException {_        int count = readArraySize()__        C builder = constructor.apply(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,collection,of,objects;private,t,c,extends,collection,super,t,c,read,collection,writeable,reader,t,reader,int,function,c,constructor,throws,ioexception,int,count,read,array,size,c,builder,constructor,apply,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,                                                                   IntFunction<C> constructor) throws IOException;1548943934;Reads a collection of objects;private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,_                                                                  IntFunction<C> constructor) throws IOException {_        int count = readArraySize()__        C builder = constructor.apply(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,collection,of,objects;private,t,c,extends,collection,super,t,c,read,collection,writeable,reader,t,reader,int,function,c,constructor,throws,ioexception,int,count,read,array,size,c,builder,constructor,apply,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,                                                                   IntFunction<C> constructor) throws IOException;1549336917;Reads a collection of objects;private <T, C extends Collection<? super T>> C readCollection(Writeable.Reader<T> reader,_                                                                  IntFunction<C> constructor) throws IOException {_        int count = readArraySize()__        C builder = constructor.apply(count)__        for (int i=0_ i<count_ i++) {_            builder.add(reader.read(this))__        }_        return builder__    };reads,a,collection,of,objects;private,t,c,extends,collection,super,t,c,read,collection,writeable,reader,t,reader,int,function,c,constructor,throws,ioexception,int,count,read,array,size,c,builder,constructor,apply,count,for,int,i,0,i,count,i,builder,add,reader,read,this,return,builder
StreamInput -> @Override     public abstract void close() throws IOException_;1524684173;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> @Override     public abstract void close() throws IOException_;1526449283;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> @Override     public abstract void close() throws IOException_;1532353780;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> @Override     public abstract void close() throws IOException_;1532456624;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> @Override     public abstract void close() throws IOException_;1548236405;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> @Override     public abstract void close() throws IOException_;1548265937;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> @Override     public abstract void close() throws IOException_;1548420339;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> @Override     public abstract void close() throws IOException_;1548943934;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> @Override     public abstract void close() throws IOException_;1549336917;Closes the stream to further operations.;@Override_    public abstract void close() throws IOException_;closes,the,stream,to,further,operations;override,public,abstract,void,close,throws,ioexception
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1524684173;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1526449283;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1532353780;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1532456624;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1548236405;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1548265937;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1548420339;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1548943934;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public DateTimeZone readTimeZone() throws IOException;1549336917;Read a {@linkplain DateTimeZone}.;public DateTimeZone readTimeZone() throws IOException {_        return DateTimeZone.forID(readString())__    };read,a,linkplain,date,time,zone;public,date,time,zone,read,time,zone,throws,ioexception,return,date,time,zone,for,id,read,string
StreamInput -> public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException;1532456624;Reads a set of objects;public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException {_        return readCollection(reader, HashSet::new)__    };reads,a,set,of,objects;public,t,set,t,read,set,writeable,reader,t,reader,throws,ioexception,return,read,collection,reader,hash,set,new
StreamInput -> public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException;1548236405;Reads a set of objects;public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException {_        return readCollection(reader, HashSet::new)__    };reads,a,set,of,objects;public,t,set,t,read,set,writeable,reader,t,reader,throws,ioexception,return,read,collection,reader,hash,set,new
StreamInput -> public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException;1548265937;Reads a set of objects;public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException {_        return readCollection(reader, HashSet::new)__    };reads,a,set,of,objects;public,t,set,t,read,set,writeable,reader,t,reader,throws,ioexception,return,read,collection,reader,hash,set,new
StreamInput -> public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException;1548420339;Reads a set of objects;public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException {_        return readCollection(reader, HashSet::new)__    };reads,a,set,of,objects;public,t,set,t,read,set,writeable,reader,t,reader,throws,ioexception,return,read,collection,reader,hash,set,new
StreamInput -> public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException;1548943934;Reads a set of objects;public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException {_        return readCollection(reader, HashSet::new)__    };reads,a,set,of,objects;public,t,set,t,read,set,writeable,reader,t,reader,throws,ioexception,return,read,collection,reader,hash,set,new
StreamInput -> public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException;1549336917;Reads a set of objects;public <T> Set<T> readSet(Writeable.Reader<T> reader) throws IOException {_        return readCollection(reader, HashSet::new)__    };reads,a,set,of,objects;public,t,set,t,read,set,writeable,reader,t,reader,throws,ioexception,return,read,collection,reader,hash,set,new
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1524684173;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1526449283;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1532353780;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1532456624;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1548236405;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1548265937;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1548420339;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1548943934;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> @Nullable     public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException;1549336917;Reads an optional {@link NamedWriteable}.;@Nullable_    public <C extends NamedWriteable> C readOptionalNamedWriteable(Class<C> categoryClass) throws IOException {_        if (readBoolean()) {_            return readNamedWriteable(categoryClass)__        }_        return null__    };reads,an,optional,link,named,writeable;nullable,public,c,extends,named,writeable,c,read,optional,named,writeable,class,c,category,class,throws,ioexception,if,read,boolean,return,read,named,writeable,category,class,return,null
StreamInput -> public BytesReference readBytesReference(int length) throws IOException;1524684173;Reads a bytes reference from this stream, might hold an actual reference to the underlying_bytes of the stream.;public BytesReference readBytesReference(int length) throws IOException {_        if (length == 0) {_            return BytesArray.EMPTY__        }_        byte[] bytes = new byte[length]__        readBytes(bytes, 0, length)__        return new BytesArray(bytes, 0, length)__    };reads,a,bytes,reference,from,this,stream,might,hold,an,actual,reference,to,the,underlying,bytes,of,the,stream;public,bytes,reference,read,bytes,reference,int,length,throws,ioexception,if,length,0,return,bytes,array,empty,byte,bytes,new,byte,length,read,bytes,bytes,0,length,return,new,bytes,array,bytes,0,length
StreamInput -> public BytesReference readBytesReference(int length) throws IOException;1526449283;Reads a bytes reference from this stream, might hold an actual reference to the underlying_bytes of the stream.;public BytesReference readBytesReference(int length) throws IOException {_        if (length == 0) {_            return BytesArray.EMPTY__        }_        byte[] bytes = new byte[length]__        readBytes(bytes, 0, length)__        return new BytesArray(bytes, 0, length)__    };reads,a,bytes,reference,from,this,stream,might,hold,an,actual,reference,to,the,underlying,bytes,of,the,stream;public,bytes,reference,read,bytes,reference,int,length,throws,ioexception,if,length,0,return,bytes,array,empty,byte,bytes,new,byte,length,read,bytes,bytes,0,length,return,new,bytes,array,bytes,0,length
