# id;timestamp;commentText;codeText;commentWords;codeWords
MockEndpoint -> public void expectedHeaderReceived(final String name, final Object value);1549264559;Sets an expectation that the given header name & value are received by this endpoint_<p/>_You can set multiple expectations for different header names._If you set a value of <tt>null</tt> that means we accept either the header is absent, or its value is <tt>null</tt>_<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedHeaderReceived(final String name, final Object value) {_        if (expectedMinimumCount == -1) {_            expectedMinimumMessageCount(1)__        }_        if (expectedHeaderValues == null) {_            expectedHeaderValues = getCamelContext().getHeadersMapFactory().newMap()__            _            expects(new Runnable() {_                public void run() {_                    for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                        Exchange exchange = getReceivedExchange(i)__                        for (Map.Entry<String, Object> entry : expectedHeaderValues.entrySet()) {_                            String key = entry.getKey()__                            Object expectedValue = entry.getValue()___                            _                            if (expectedValue != null) {_                                assertTrue("Exchange " + i + " has no headers", exchange.getIn().hasHeaders())__                                boolean hasKey = exchange.getIn().getHeaders().containsKey(key)__                                assertTrue("No header with name " + key + " found for message: " + i, hasKey)__                            }__                            Object actualValue = exchange.getIn().getHeader(key)__                            actualValue = extractActualValue(exchange, actualValue, expectedValue)___                            assertEquals("Header with name " + key + " for message: " + i, expectedValue, actualValue)__                        }_                    }_                }_            })__        }_        expectedHeaderValues.put(name, value)__    };sets,an,expectation,that,the,given,header,name,value,are,received,by,this,endpoint,p,you,can,set,multiple,expectations,for,different,header,names,if,you,set,a,value,of,tt,null,tt,that,means,we,accept,either,the,header,is,absent,or,its,value,is,tt,null,tt,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,header,received,final,string,name,final,object,value,if,expected,minimum,count,1,expected,minimum,message,count,1,if,expected,header,values,null,expected,header,values,get,camel,context,get,headers,map,factory,new,map,expects,new,runnable,public,void,run,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,for,map,entry,string,object,entry,expected,header,values,entry,set,string,key,entry,get,key,object,expected,value,entry,get,value,if,expected,value,null,assert,true,exchange,i,has,no,headers,exchange,get,in,has,headers,boolean,has,key,exchange,get,in,get,headers,contains,key,key,assert,true,no,header,with,name,key,found,for,message,i,has,key,object,actual,value,exchange,get,in,get,header,key,actual,value,extract,actual,value,exchange,actual,value,expected,value,assert,equals,header,with,name,key,for,message,i,expected,value,actual,value,expected,header,values,put,name,value
MockEndpoint -> public void whenExchangeReceived(int index, Processor processor);1549264559;Set the processor that will be invoked when the index_message is received.;public void whenExchangeReceived(int index, Processor processor) {_        this.processors.put(index, processor)__    };set,the,processor,that,will,be,invoked,when,the,index,message,is,received;public,void,when,exchange,received,int,index,processor,processor,this,processors,put,index,processor
MockEndpoint -> public void whenExchangeReceived(int index, Processor processor);1549433221;Set the processor that will be invoked when the index_message is received.;public void whenExchangeReceived(int index, Processor processor) {_        this.processors.put(index, processor)__    };set,the,processor,that,will,be,invoked,when,the,index,message,is,received;public,void,when,exchange,received,int,index,processor,processor,this,processors,put,index,processor
MockEndpoint -> public void whenExchangeReceived(int index, Processor processor);1550749310;Set the processor that will be invoked when the index_message is received.;public void whenExchangeReceived(int index, Processor processor) {_        this.processors.put(index, processor)__    };set,the,processor,that,will,be,invoked,when,the,index,message,is,received;public,void,when,exchange,received,int,index,processor,processor,this,processors,put,index,processor
MockEndpoint -> public void expectedHeaderValuesReceivedInAnyOrder(final String name, final List<?> values);1549264559;Adds an expectation that the given header values are received by this_endpoint in any order._<p/>_<b>Important:</b> The number of values must match the expected number of messages, so if you expect 3 messages, then_there must be 3 values._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedHeaderValuesReceivedInAnyOrder(final String name, final List<?> values) {_        expectedMessageCount(values.size())___        expects(new Runnable() {_            public void run() {_                _                final Set<Object> actualHeaderValues = new CopyOnWriteArraySet<>(values)___                for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                    Exchange exchange = getReceivedExchange(i)___                    Object actualValue = exchange.getIn().getHeader(name)__                    for (Object expectedValue : actualHeaderValues) {_                        actualValue = extractActualValue(exchange, actualValue, expectedValue)__                        _                        actualHeaderValues.remove(actualValue)__                    }_                }__                _                assertTrue("Expected " + values.size() + " headers with key[" + name + "], received " + (values.size() - actualHeaderValues.size())_                        + " headers. Expected header values: " + actualHeaderValues, actualHeaderValues.isEmpty())__            }_        })__    };adds,an,expectation,that,the,given,header,values,are,received,by,this,endpoint,in,any,order,p,b,important,b,the,number,of,values,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,values,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,header,values,received,in,any,order,final,string,name,final,list,values,expected,message,count,values,size,expects,new,runnable,public,void,run,final,set,object,actual,header,values,new,copy,on,write,array,set,values,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,object,actual,value,exchange,get,in,get,header,name,for,object,expected,value,actual,header,values,actual,value,extract,actual,value,exchange,actual,value,expected,value,actual,header,values,remove,actual,value,assert,true,expected,values,size,headers,with,key,name,received,values,size,actual,header,values,size,headers,expected,header,values,actual,header,values,actual,header,values,is,empty
MockEndpoint -> public void expectedHeaderValuesReceivedInAnyOrder(final String name, final List<?> values);1549433221;Adds an expectation that the given header values are received by this_endpoint in any order._<p/>_<b>Important:</b> The number of values must match the expected number of messages, so if you expect 3 messages, then_there must be 3 values._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedHeaderValuesReceivedInAnyOrder(final String name, final List<?> values) {_        expectedMessageCount(values.size())___        expects(new Runnable() {_            public void run() {_                _                final Set<Object> actualHeaderValues = new CopyOnWriteArraySet<>(values)___                for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                    Exchange exchange = getReceivedExchange(i)___                    Object actualValue = exchange.getIn().getHeader(name)__                    for (Object expectedValue : actualHeaderValues) {_                        actualValue = extractActualValue(exchange, actualValue, expectedValue)__                        _                        actualHeaderValues.remove(actualValue)__                    }_                }__                _                assertTrue("Expected " + values.size() + " headers with key[" + name + "], received " + (values.size() - actualHeaderValues.size())_                        + " headers. Expected header values: " + actualHeaderValues, actualHeaderValues.isEmpty())__            }_        })__    };adds,an,expectation,that,the,given,header,values,are,received,by,this,endpoint,in,any,order,p,b,important,b,the,number,of,values,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,values,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,header,values,received,in,any,order,final,string,name,final,list,values,expected,message,count,values,size,expects,new,runnable,public,void,run,final,set,object,actual,header,values,new,copy,on,write,array,set,values,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,object,actual,value,exchange,get,in,get,header,name,for,object,expected,value,actual,header,values,actual,value,extract,actual,value,exchange,actual,value,expected,value,actual,header,values,remove,actual,value,assert,true,expected,values,size,headers,with,key,name,received,values,size,actual,header,values,size,headers,expected,header,values,actual,header,values,actual,header,values,is,empty
MockEndpoint -> public void expectedHeaderValuesReceivedInAnyOrder(final String name, final List<?> values);1550749310;Adds an expectation that the given header values are received by this_endpoint in any order._<p/>_<b>Important:</b> The number of values must match the expected number of messages, so if you expect 3 messages, then_there must be 3 values._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedHeaderValuesReceivedInAnyOrder(final String name, final List<?> values) {_        expectedMessageCount(values.size())___        expects(new Runnable() {_            public void run() {_                _                final Set<Object> actualHeaderValues = new CopyOnWriteArraySet<>(values)___                for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                    Exchange exchange = getReceivedExchange(i)___                    Object actualValue = exchange.getIn().getHeader(name)__                    for (Object expectedValue : actualHeaderValues) {_                        actualValue = extractActualValue(exchange, actualValue, expectedValue)__                        _                        actualHeaderValues.remove(actualValue)__                    }_                }__                _                assertTrue("Expected " + values.size() + " headers with key[" + name + "], received " + (values.size() - actualHeaderValues.size())_                        + " headers. Expected header values: " + actualHeaderValues, actualHeaderValues.isEmpty())__            }_        })__    };adds,an,expectation,that,the,given,header,values,are,received,by,this,endpoint,in,any,order,p,b,important,b,the,number,of,values,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,values,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,header,values,received,in,any,order,final,string,name,final,list,values,expected,message,count,values,size,expects,new,runnable,public,void,run,final,set,object,actual,header,values,new,copy,on,write,array,set,values,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,object,actual,value,exchange,get,in,get,header,name,for,object,expected,value,actual,header,values,actual,value,extract,actual,value,exchange,actual,value,expected,value,actual,header,values,remove,actual,value,assert,true,expected,values,size,headers,with,key,name,received,values,size,actual,header,values,size,headers,expected,header,values,actual,header,values,actual,header,values,is,empty
MockEndpoint -> public void setReportGroup(int reportGroup);1549264559;A number that is used to turn on throughput logging based on groups of the size.;public void setReportGroup(int reportGroup) {_        this.reportGroup = reportGroup__    };a,number,that,is,used,to,turn,on,throughput,logging,based,on,groups,of,the,size;public,void,set,report,group,int,report,group,this,report,group,report,group
MockEndpoint -> public void setReportGroup(int reportGroup);1549433221;A number that is used to turn on throughput logging based on groups of the size.;public void setReportGroup(int reportGroup) {_        this.reportGroup = reportGroup__    };a,number,that,is,used,to,turn,on,throughput,logging,based,on,groups,of,the,size;public,void,set,report,group,int,report,group,this,report,group,report,group
MockEndpoint -> public void setReportGroup(int reportGroup);1550749310;A number that is used to turn on throughput logging based on groups of the size.;public void setReportGroup(int reportGroup) {_        this.reportGroup = reportGroup__    };a,number,that,is,used,to,turn,on,throughput,logging,based,on,groups,of,the,size;public,void,set,report,group,int,report,group,this,report,group,report,group
MockEndpoint -> public void expectedBodiesReceivedInAnyOrder(Object... bodies);1549264559;Adds an expectation that the given body values are received by this_endpoint in any order_<p/>_<b>Important:</b> The number of bodies must match the expected number of messages, so if you expect 3 messages, then_there must be 3 bodies._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedBodiesReceivedInAnyOrder(Object... bodies) {_        List<Object> bodyList = new ArrayList<>()__        bodyList.addAll(Arrays.asList(bodies))__        expectedBodiesReceivedInAnyOrder(bodyList)__    };adds,an,expectation,that,the,given,body,values,are,received,by,this,endpoint,in,any,order,p,b,important,b,the,number,of,bodies,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,bodies,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,bodies,received,in,any,order,object,bodies,list,object,body,list,new,array,list,body,list,add,all,arrays,as,list,bodies,expected,bodies,received,in,any,order,body,list
MockEndpoint -> public void expectedBodiesReceivedInAnyOrder(Object... bodies);1549433221;Adds an expectation that the given body values are received by this_endpoint in any order_<p/>_<b>Important:</b> The number of bodies must match the expected number of messages, so if you expect 3 messages, then_there must be 3 bodies._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedBodiesReceivedInAnyOrder(Object... bodies) {_        List<Object> bodyList = new ArrayList<>()__        bodyList.addAll(Arrays.asList(bodies))__        expectedBodiesReceivedInAnyOrder(bodyList)__    };adds,an,expectation,that,the,given,body,values,are,received,by,this,endpoint,in,any,order,p,b,important,b,the,number,of,bodies,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,bodies,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,bodies,received,in,any,order,object,bodies,list,object,body,list,new,array,list,body,list,add,all,arrays,as,list,bodies,expected,bodies,received,in,any,order,body,list
MockEndpoint -> public void expectedBodiesReceivedInAnyOrder(Object... bodies);1550749310;Adds an expectation that the given body values are received by this_endpoint in any order_<p/>_<b>Important:</b> The number of bodies must match the expected number of messages, so if you expect 3 messages, then_there must be 3 bodies._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedBodiesReceivedInAnyOrder(Object... bodies) {_        List<Object> bodyList = new ArrayList<>()__        bodyList.addAll(Arrays.asList(bodies))__        expectedBodiesReceivedInAnyOrder(bodyList)__    };adds,an,expectation,that,the,given,body,values,are,received,by,this,endpoint,in,any,order,p,b,important,b,the,number,of,bodies,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,bodies,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,bodies,received,in,any,order,object,bodies,list,object,body,list,new,array,list,body,list,add,all,arrays,as,list,bodies,expected,bodies,received,in,any,order,body,list
MockEndpoint -> public void expectedExchangePattern(final ExchangePattern exchangePattern);1549264559;Adds an expectation that messages received should have the given exchange pattern;public void expectedExchangePattern(final ExchangePattern exchangePattern) {_        expectedMessagesMatches(new Predicate() {_            public boolean matches(Exchange exchange) {_                return exchange.getPattern().equals(exchangePattern)__            }_        })__    };adds,an,expectation,that,messages,received,should,have,the,given,exchange,pattern;public,void,expected,exchange,pattern,final,exchange,pattern,exchange,pattern,expected,messages,matches,new,predicate,public,boolean,matches,exchange,exchange,return,exchange,get,pattern,equals,exchange,pattern
MockEndpoint -> public void expectedExchangePattern(final ExchangePattern exchangePattern);1549433221;Adds an expectation that messages received should have the given exchange pattern;public void expectedExchangePattern(final ExchangePattern exchangePattern) {_        expectedMessagesMatches(new Predicate() {_            public boolean matches(Exchange exchange) {_                return exchange.getPattern().equals(exchangePattern)__            }_        })__    };adds,an,expectation,that,messages,received,should,have,the,given,exchange,pattern;public,void,expected,exchange,pattern,final,exchange,pattern,exchange,pattern,expected,messages,matches,new,predicate,public,boolean,matches,exchange,exchange,return,exchange,get,pattern,equals,exchange,pattern
MockEndpoint -> public void expectedExchangePattern(final ExchangePattern exchangePattern);1550749310;Adds an expectation that messages received should have the given exchange pattern;public void expectedExchangePattern(final ExchangePattern exchangePattern) {_        expectedMessagesMatches(new Predicate() {_            public boolean matches(Exchange exchange) {_                return exchange.getPattern().equals(exchangePattern)__            }_        })__    };adds,an,expectation,that,messages,received,should,have,the,given,exchange,pattern;public,void,expected,exchange,pattern,final,exchange,pattern,exchange,pattern,expected,messages,matches,new,predicate,public,boolean,matches,exchange,exchange,return,exchange,get,pattern,equals,exchange,pattern
MockEndpoint -> public void assertMessagesDescending(Expression expression);1549264559;Asserts that the messages have descending values of the given expression;public void assertMessagesDescending(Expression expression) {_        assertMessagesSorted(expression, false)__    };asserts,that,the,messages,have,descending,values,of,the,given,expression;public,void,assert,messages,descending,expression,expression,assert,messages,sorted,expression,false
MockEndpoint -> public void assertMessagesDescending(Expression expression);1549433221;Asserts that the messages have descending values of the given expression;public void assertMessagesDescending(Expression expression) {_        assertMessagesSorted(expression, false)__    };asserts,that,the,messages,have,descending,values,of,the,given,expression;public,void,assert,messages,descending,expression,expression,assert,messages,sorted,expression,false
MockEndpoint -> public void assertMessagesDescending(Expression expression);1550749310;Asserts that the messages have descending values of the given expression;public void assertMessagesDescending(Expression expression) {_        assertMessagesSorted(expression, false)__    };asserts,that,the,messages,have,descending,values,of,the,given,expression;public,void,assert,messages,descending,expression,expression,assert,messages,sorted,expression,false
MockEndpoint -> public AssertionClause expectsNoDuplicates();1549264559;Adds an expectation that no duplicate messages should be received using_the expression to determine the message ID;public AssertionClause expectsNoDuplicates() {_        final AssertionClause clause = new AssertionClause(this) {_            public void run() {_                assertNoDuplicates(createExpression(getCamelContext()))__            }_        }__        expects(clause)__        return clause__    };adds,an,expectation,that,no,duplicate,messages,should,be,received,using,the,expression,to,determine,the,message,id;public,assertion,clause,expects,no,duplicates,final,assertion,clause,clause,new,assertion,clause,this,public,void,run,assert,no,duplicates,create,expression,get,camel,context,expects,clause,return,clause
MockEndpoint -> public AssertionClause expectsNoDuplicates();1549433221;Adds an expectation that no duplicate messages should be received using_the expression to determine the message ID;public AssertionClause expectsNoDuplicates() {_        final AssertionClause clause = new AssertionClause(this) {_            public void run() {_                assertNoDuplicates(createExpression(getCamelContext()))__            }_        }__        expects(clause)__        return clause__    };adds,an,expectation,that,no,duplicate,messages,should,be,received,using,the,expression,to,determine,the,message,id;public,assertion,clause,expects,no,duplicates,final,assertion,clause,clause,new,assertion,clause,this,public,void,run,assert,no,duplicates,create,expression,get,camel,context,expects,clause,return,clause
MockEndpoint -> public AssertionClause expectsNoDuplicates();1550749310;Adds an expectation that no duplicate messages should be received using_the expression to determine the message ID;public AssertionClause expectsNoDuplicates() {_        final AssertionClause clause = new AssertionClause(this) {_            public void run() {_                assertNoDuplicates(createExpression(getCamelContext()))__            }_        }__        expects(clause)__        return clause__    };adds,an,expectation,that,no,duplicate,messages,should,be,received,using,the,expression,to,determine,the,message,id;public,assertion,clause,expects,no,duplicates,final,assertion,clause,clause,new,assertion,clause,this,public,void,run,assert,no,duplicates,create,expression,get,camel,context,expects,clause,return,clause
MockEndpoint -> public Exchange assertExchangeReceived(int index);1549264559;Asserts that the given index of message is received (starting at zero);public Exchange assertExchangeReceived(int index) {_        int count = getReceivedCounter()__        assertTrue("Not enough messages received. Was: " + count, count > index)__        return getReceivedExchange(index)__    };asserts,that,the,given,index,of,message,is,received,starting,at,zero;public,exchange,assert,exchange,received,int,index,int,count,get,received,counter,assert,true,not,enough,messages,received,was,count,count,index,return,get,received,exchange,index
MockEndpoint -> public Exchange assertExchangeReceived(int index);1549433221;Asserts that the given index of message is received (starting at zero);public Exchange assertExchangeReceived(int index) {_        int count = getReceivedCounter()__        assertTrue("Not enough messages received. Was: " + count, count > index)__        return getReceivedExchange(index)__    };asserts,that,the,given,index,of,message,is,received,starting,at,zero;public,exchange,assert,exchange,received,int,index,int,count,get,received,counter,assert,true,not,enough,messages,received,was,count,count,index,return,get,received,exchange,index
MockEndpoint -> public Exchange assertExchangeReceived(int index);1550749310;Asserts that the given index of message is received (starting at zero);public Exchange assertExchangeReceived(int index) {_        int count = getReceivedCounter()__        assertTrue("Not enough messages received. Was: " + count, count > index)__        return getReceivedExchange(index)__    };asserts,that,the,given,index,of,message,is,received,starting,at,zero;public,exchange,assert,exchange,received,int,index,int,count,get,received,counter,assert,true,not,enough,messages,received,was,count,count,index,return,get,received,exchange,index
MockEndpoint -> public void assertIsSatisfied(long timeoutForEmptyEndpoints) throws InterruptedException;1549264559;Validates that all the available expectations on this endpoint are_satisfied_ or throw an exception__@param timeoutForEmptyEndpoints the timeout in milliseconds that we_should wait for the test to be true;public void assertIsSatisfied(long timeoutForEmptyEndpoints) throws InterruptedException {_        log.info("Asserting: {} is satisfied", this)__        doAssertIsSatisfied(timeoutForEmptyEndpoints)__        if (assertPeriod > 0) {_            _            Thread.sleep(assertPeriod)__            log.info("Re-asserting: {} is satisfied after {} millis", this, assertPeriod)__            _            doAssertIsSatisfied(0)__        }_    };validates,that,all,the,available,expectations,on,this,endpoint,are,satisfied,or,throw,an,exception,param,timeout,for,empty,endpoints,the,timeout,in,milliseconds,that,we,should,wait,for,the,test,to,be,true;public,void,assert,is,satisfied,long,timeout,for,empty,endpoints,throws,interrupted,exception,log,info,asserting,is,satisfied,this,do,assert,is,satisfied,timeout,for,empty,endpoints,if,assert,period,0,thread,sleep,assert,period,log,info,re,asserting,is,satisfied,after,millis,this,assert,period,do,assert,is,satisfied,0
MockEndpoint -> public void assertIsSatisfied(long timeoutForEmptyEndpoints) throws InterruptedException;1549433221;Validates that all the available expectations on this endpoint are_satisfied_ or throw an exception__@param timeoutForEmptyEndpoints the timeout in milliseconds that we_should wait for the test to be true;public void assertIsSatisfied(long timeoutForEmptyEndpoints) throws InterruptedException {_        log.info("Asserting: {} is satisfied", this)__        doAssertIsSatisfied(timeoutForEmptyEndpoints)__        if (assertPeriod > 0) {_            _            Thread.sleep(assertPeriod)__            log.info("Re-asserting: {} is satisfied after {} millis", this, assertPeriod)__            _            doAssertIsSatisfied(0)__        }_    };validates,that,all,the,available,expectations,on,this,endpoint,are,satisfied,or,throw,an,exception,param,timeout,for,empty,endpoints,the,timeout,in,milliseconds,that,we,should,wait,for,the,test,to,be,true;public,void,assert,is,satisfied,long,timeout,for,empty,endpoints,throws,interrupted,exception,log,info,asserting,is,satisfied,this,do,assert,is,satisfied,timeout,for,empty,endpoints,if,assert,period,0,thread,sleep,assert,period,log,info,re,asserting,is,satisfied,after,millis,this,assert,period,do,assert,is,satisfied,0
MockEndpoint -> public void assertIsSatisfied(long timeoutForEmptyEndpoints) throws InterruptedException;1550749310;Validates that all the available expectations on this endpoint are_satisfied_ or throw an exception__@param timeoutForEmptyEndpoints the timeout in milliseconds that we_should wait for the test to be true;public void assertIsSatisfied(long timeoutForEmptyEndpoints) throws InterruptedException {_        log.info("Asserting: {} is satisfied", this)__        doAssertIsSatisfied(timeoutForEmptyEndpoints)__        if (assertPeriod > 0) {_            _            Thread.sleep(assertPeriod)__            log.info("Re-asserting: {} is satisfied after {} millis", this, assertPeriod)__            _            doAssertIsSatisfied(0)__        }_    };validates,that,all,the,available,expectations,on,this,endpoint,are,satisfied,or,throw,an,exception,param,timeout,for,empty,endpoints,the,timeout,in,milliseconds,that,we,should,wait,for,the,test,to,be,true;public,void,assert,is,satisfied,long,timeout,for,empty,endpoints,throws,interrupted,exception,log,info,asserting,is,satisfied,this,do,assert,is,satisfied,timeout,for,empty,endpoints,if,assert,period,0,thread,sleep,assert,period,log,info,re,asserting,is,satisfied,after,millis,this,assert,period,do,assert,is,satisfied,0
MockEndpoint -> public void setExpectedCount(int expectedCount);1549264559;Specifies the expected number of message exchanges that should be_received by this endpoint._<p/>_<b>Beware:</b> If you want to expect that <tt>0</tt> messages, then take extra care,_as <tt>0</tt> matches when the tests starts, so you need to set a assert period time_to let the test run for a while to make sure there are still no messages arrived_ for_that use {@link #setAssertPeriod(long)}._An alternative is to use <a href="http://camel.apache.org/notifybuilder.html">NotifyBuilder</a>, and use the notifier_to know when Camel is done routing some messages, before you call the {@link #assertIsSatisfied()} method on the mocks._This allows you to not use a fixed assert period, to speedup testing times._<p/>_If you want to assert that <b>exactly</b> n'th message arrives to this mock_endpoint, then see also the {@link #setAssertPeriod(long)} method for further details.__@param expectedCount the number of message exchanges that should be_expected by this endpoint_@see #setAssertPeriod(long);public void setExpectedCount(int expectedCount) {_        setExpectedMessageCount(expectedCount)__    };specifies,the,expected,number,of,message,exchanges,that,should,be,received,by,this,endpoint,p,b,beware,b,if,you,want,to,expect,that,tt,0,tt,messages,then,take,extra,care,as,tt,0,tt,matches,when,the,tests,starts,so,you,need,to,set,a,assert,period,time,to,let,the,test,run,for,a,while,to,make,sure,there,are,still,no,messages,arrived,for,that,use,link,set,assert,period,long,an,alternative,is,to,use,a,href,http,camel,apache,org,notifybuilder,html,notify,builder,a,and,use,the,notifier,to,know,when,camel,is,done,routing,some,messages,before,you,call,the,link,assert,is,satisfied,method,on,the,mocks,this,allows,you,to,not,use,a,fixed,assert,period,to,speedup,testing,times,p,if,you,want,to,assert,that,b,exactly,b,n,th,message,arrives,to,this,mock,endpoint,then,see,also,the,link,set,assert,period,long,method,for,further,details,param,expected,count,the,number,of,message,exchanges,that,should,be,expected,by,this,endpoint,see,set,assert,period,long;public,void,set,expected,count,int,expected,count,set,expected,message,count,expected,count
MockEndpoint -> public void setExpectedCount(int expectedCount);1549433221;Specifies the expected number of message exchanges that should be_received by this endpoint._<p/>_<b>Beware:</b> If you want to expect that <tt>0</tt> messages, then take extra care,_as <tt>0</tt> matches when the tests starts, so you need to set a assert period time_to let the test run for a while to make sure there are still no messages arrived_ for_that use {@link #setAssertPeriod(long)}._An alternative is to use <a href="http://camel.apache.org/notifybuilder.html">NotifyBuilder</a>, and use the notifier_to know when Camel is done routing some messages, before you call the {@link #assertIsSatisfied()} method on the mocks._This allows you to not use a fixed assert period, to speedup testing times._<p/>_If you want to assert that <b>exactly</b> n'th message arrives to this mock_endpoint, then see also the {@link #setAssertPeriod(long)} method for further details.__@param expectedCount the number of message exchanges that should be_expected by this endpoint_@see #setAssertPeriod(long);public void setExpectedCount(int expectedCount) {_        setExpectedMessageCount(expectedCount)__    };specifies,the,expected,number,of,message,exchanges,that,should,be,received,by,this,endpoint,p,b,beware,b,if,you,want,to,expect,that,tt,0,tt,messages,then,take,extra,care,as,tt,0,tt,matches,when,the,tests,starts,so,you,need,to,set,a,assert,period,time,to,let,the,test,run,for,a,while,to,make,sure,there,are,still,no,messages,arrived,for,that,use,link,set,assert,period,long,an,alternative,is,to,use,a,href,http,camel,apache,org,notifybuilder,html,notify,builder,a,and,use,the,notifier,to,know,when,camel,is,done,routing,some,messages,before,you,call,the,link,assert,is,satisfied,method,on,the,mocks,this,allows,you,to,not,use,a,fixed,assert,period,to,speedup,testing,times,p,if,you,want,to,assert,that,b,exactly,b,n,th,message,arrives,to,this,mock,endpoint,then,see,also,the,link,set,assert,period,long,method,for,further,details,param,expected,count,the,number,of,message,exchanges,that,should,be,expected,by,this,endpoint,see,set,assert,period,long;public,void,set,expected,count,int,expected,count,set,expected,message,count,expected,count
MockEndpoint -> public void setExpectedCount(int expectedCount);1550749310;Specifies the expected number of message exchanges that should be_received by this endpoint._<p/>_<b>Beware:</b> If you want to expect that <tt>0</tt> messages, then take extra care,_as <tt>0</tt> matches when the tests starts, so you need to set a assert period time_to let the test run for a while to make sure there are still no messages arrived_ for_that use {@link #setAssertPeriod(long)}._An alternative is to use <a href="http://camel.apache.org/notifybuilder.html">NotifyBuilder</a>, and use the notifier_to know when Camel is done routing some messages, before you call the {@link #assertIsSatisfied()} method on the mocks._This allows you to not use a fixed assert period, to speedup testing times._<p/>_If you want to assert that <b>exactly</b> n'th message arrives to this mock_endpoint, then see also the {@link #setAssertPeriod(long)} method for further details.__@param expectedCount the number of message exchanges that should be_expected by this endpoint_@see #setAssertPeriod(long);public void setExpectedCount(int expectedCount) {_        setExpectedMessageCount(expectedCount)__    };specifies,the,expected,number,of,message,exchanges,that,should,be,received,by,this,endpoint,p,b,beware,b,if,you,want,to,expect,that,tt,0,tt,messages,then,take,extra,care,as,tt,0,tt,matches,when,the,tests,starts,so,you,need,to,set,a,assert,period,time,to,let,the,test,run,for,a,while,to,make,sure,there,are,still,no,messages,arrived,for,that,use,link,set,assert,period,long,an,alternative,is,to,use,a,href,http,camel,apache,org,notifybuilder,html,notify,builder,a,and,use,the,notifier,to,know,when,camel,is,done,routing,some,messages,before,you,call,the,link,assert,is,satisfied,method,on,the,mocks,this,allows,you,to,not,use,a,fixed,assert,period,to,speedup,testing,times,p,if,you,want,to,assert,that,b,exactly,b,n,th,message,arrives,to,this,mock,endpoint,then,see,also,the,link,set,assert,period,long,method,for,further,details,param,expected,count,the,number,of,message,exchanges,that,should,be,expected,by,this,endpoint,see,set,assert,period,long;public,void,set,expected,count,int,expected,count,set,expected,message,count,expected,count
